latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
3.21758,-72.48516,334.89,2.23,1.45,2021-12-27,1800,A,87,6.1NRT,296.43,79.11,D
3.21921,-72.47209,335.29,2.23,1.45,2021-12-27,1800,A,87,6.1NRT,296.02,83.65,D
3.21614,-72.49187,324.49,2.23,1.45,2021-12-27,1800,A,76,6.1NRT,295.82,39.9,D
3.23213,-72.474,323.82,2.23,1.45,2021-12-27,1800,A,73,6.1NRT,295.05,38.29,D
3.38606,-71.79689,314.77,1.96,1.37,2021-12-27,1800,A,66,6.1NRT,294.92,15.66,D
3.50713,-72.38902,351.8,2.17,1.43,2021-12-27,1800,A,96,6.1NRT,295.91,172.48,D
3.50919,-72.37441,323.86,2.16,1.43,2021-12-27,1800,A,75,6.1NRT,293.27,36.09,D
3.5062,-72.39361,343.89,2.17,1.43,2021-12-27,1800,A,92,6.1NRT,295.63,125.23,D
3.52193,-72.37631,323.38,2.16,1.43,2021-12-27,1800,A,70,6.1NRT,294.92,34.6,D
3.51898,-72.39542,366.36,2.17,1.43,2021-12-27,1800,A,100,6.1NRT,297.8,295.13,D
3.79082,-71.15036,320.96,1.72,1.29,2021-12-27,1800,A,63,6.1NRT,299.23,15,D
3.72493,-71.57828,319.53,1.86,1.33,2021-12-27,1800,A,57,6.1NRT,297.97,18.66,D
3.82069,-71.10833,338.87,1.7,1.28,2021-12-27,1800,A,89,6.1NRT,299.7,64.18,D
5.30771,-61.15653,313.57,1.83,1.33,2021-12-27,1800,A,50,6.1NRT,293.1,13.82,D
3.86894,-71.17796,323.65,1.72,1.29,2021-12-27,1800,A,76,6.1NRT,296.49,22.89,D
3.86552,-71.18253,321.52,1.72,1.29,2021-12-27,1800,A,73,6.1NRT,295.27,20.04,D
4.73893,-65.34684,335.74,1.03,1.01,2021-12-27,1800,A,88,6.1NRT,298.93,29.98,D
4.73764,-65.35601,337.38,1.03,1.01,2021-12-27,1800,A,89,6.1NRT,299.52,32.44,D
3.8453,-71.46842,355.74,1.81,1.32,2021-12-27,1800,A,98,6.1NRT,298.68,152.52,D
4.77382,-65.42657,321.28,1.03,1.01,2021-12-27,1800,A,76,6.1NRT,300.28,9.45,D
3.99215,-70.88248,316.44,1.63,1.26,2021-12-27,1800,A,61,6.1NRT,296.36,13.85,D
4.67382,-66.32732,347.25,1,1,2021-12-27,1800,A,89,6.1NRT,300.02,49.38,D
4.67255,-66.33624,319.94,1,1,2021-12-27,1800,A,70,6.1NRT,298.28,10.67,D
4.10404,-70.45025,316.63,1.51,1.21,2021-12-27,1800,A,65,6.1NRT,296.48,9.96,D
4.07945,-70.61331,345.71,1.55,1.23,2021-12-27,1800,A,93,6.1NRT,296.58,83.76,D
4.07736,-70.62711,320.09,1.55,1.23,2021-12-27,1800,A,63,6.1NRT,295.34,15.71,D
4.0904,-70.61497,319.33,1.55,1.23,2021-12-27,1800,A,70,6.1NRT,296.68,13.79,D
3.97408,-71.62804,320.56,1.86,1.33,2021-12-27,1800,A,64,6.1NRT,287.36,21.97,D
3.96739,-71.63224,326.77,1.86,1.33,2021-12-27,1800,A,75,6.1NRT,289.49,36.82,D
4.19449,-70.91694,328.15,1.62,1.25,2021-12-27,1800,A,80,6.1NRT,288.96,42.64,D
4.54292,-69.22459,327.88,1.24,1.1,2021-12-27,1800,A,80,6.1NRT,296.41,25.47,D
4.5445,-69.34953,319.94,1.26,1.11,2021-12-27,1800,A,70,6.1NRT,296.02,13.53,D
4.59893,-69.46793,317.18,1.28,1.12,2021-12-27,1800,A,51,6.1NRT,298.1,9.21,D
4.7294,-69.34393,328.04,1.25,1.11,2021-12-27,1800,A,79,6.1NRT,299.55,23.13,D
4.74597,-69.43794,325,1.26,1.12,2021-12-27,1800,A,76,6.1NRT,298.51,18.53,D
4.74431,-69.44921,321.6,1.27,1.12,2021-12-27,1800,A,71,6.1NRT,298.44,13.62,D
4.75595,-69.43942,334.48,1.26,1.12,2021-12-27,1800,A,85,6.1NRT,295.9,34.48,D
4.7543,-69.45069,344.6,1.27,1.12,2021-12-27,1800,A,92,6.1NRT,298.97,58.33,D
5.28512,-66.04216,311.51,1.01,1,2021-12-27,1800,A,62,6.1NRT,293.59,4.78,D
5.39697,-65.96317,322.36,1.01,1,2021-12-27,1800,A,73,6.1NRT,292.02,12.24,D
5.39568,-65.97217,317.52,1.01,1,2021-12-27,1800,A,36,6.1NRT,294.65,7.4,D
5.36755,-66.16963,313.69,1,1,2021-12-27,1800,A,55,6.1NRT,291.52,5.68,D
4.82031,-70.03725,321.62,1.38,1.16,2021-12-27,1800,A,48,6.1NRT,298.24,14.04,D
5.43546,-65.88593,323.24,1.01,1.01,2021-12-27,1800,A,79,6.1NRT,298.19,12.81,D
5.43418,-65.89495,318.79,1.01,1.01,2021-12-27,1800,A,67,6.1NRT,298.32,8.54,D
5.42133,-65.98505,343.96,1.01,1,2021-12-27,1800,A,81,6.1NRT,294.66,42,D
5.42004,-65.99404,323.23,1.01,1,2021-12-27,1800,A,59,6.1NRT,295.34,12.97,D
4.66831,-71.123,319.16,1.65,1.26,2021-12-27,1800,A,63,6.1NRT,298.42,16.1,D
5.44574,-65.8782,328.82,1.01,1.01,2021-12-27,1800,A,80,6.1NRT,296.57,18.44,D
5.4586,-65.8524,320.08,1.01,1.01,2021-12-27,1800,A,75,6.1NRT,298.75,9.55,D
5.4573,-65.86146,342.47,1.01,1.01,2021-12-27,1800,A,92,6.1NRT,300.01,39.93,D
4.79461,-70.60341,326.72,1.51,1.21,2021-12-27,1800,A,77,6.1NRT,297.92,27.58,D
4.79255,-70.61684,345.37,1.51,1.21,2021-12-27,1800,A,92,6.1NRT,299.24,79.04,D
4.92802,-69.936,320.09,1.35,1.15,2021-12-27,1800,A,57,6.1NRT,298.14,10.29,D
4.7924,-70.9129,342.47,1.59,1.24,2021-12-27,1800,A,90,6.1NRT,298.36,74.47,D
4.6611,-71.78194,319.94,1.86,1.33,2021-12-27,1800,A,69,6.1NRT,295.87,24.02,D
4.80347,-70.91463,325.66,1.59,1.24,2021-12-27,1800,A,73,6.1NRT,294.98,27.26,D
4.81301,-71.00343,323.7,1.61,1.25,2021-12-27,1800,A,73,6.1NRT,299.19,22.19,D
4.81238,-71.00858,321.85,1.61,1.25,2021-12-27,1800,A,71,6.1NRT,299.24,20.42,D
4.79882,-71.17021,321.15,1.66,1.27,2021-12-27,1800,A,69,6.1NRT,300.57,19.79,D
5.53733,-66.27038,316.06,1,1,2021-12-27,1800,A,49,6.1NRT,292.04,7.83,D
5.59613,-66.24238,321.72,1,1,2021-12-27,1800,A,77,6.1NRT,296.44,12.94,D
4.90793,-70.97942,319.75,1.6,1.25,2021-12-27,1800,A,47,6.1NRT,298.73,14.21,D
5.42345,-67.5735,314.88,1.03,1.01,2021-12-27,1800,A,30,6.1NRT,298.3,6.1,D
5.4221,-67.58273,323.12,1.03,1.01,2021-12-27,1800,A,73,6.1NRT,299.76,13.68,D
4.90841,-70.98618,320,1.6,1.25,2021-12-27,1800,A,67,6.1NRT,298.44,17.72,D
5.62461,-66.30795,319.71,1,1,2021-12-27,1800,A,39,6.1NRT,300.1,9.19,D
5.06605,-71.23019,316.17,1.66,1.27,2021-12-27,1800,A,52,6.1NRT,295.75,14.08,D
5.23424,-70.20659,320.43,1.39,1.17,2021-12-27,1800,A,50,6.1NRT,298.94,13.1,D
5.6359,-67.57021,317.73,1.03,1.01,2021-12-27,1800,A,26,6.1NRT,299.51,6.12,D
5.65107,-67.65698,328.48,1.03,1.02,2021-12-27,1800,A,75,6.1NRT,306.36,12.64,D
5.534,-69.5089,322.93,1.25,1.11,2021-12-27,1800,A,68,6.1NRT,301.83,13,D
5.85909,-67.42881,334.3,1.02,1.01,2021-12-27,1800,A,65,6.1NRT,308.97,16.8,D
5.90602,-67.60918,332.52,1.03,1.01,2021-12-27,1800,A,63,6.1NRT,306.89,13.85,D
5.91507,-67.61052,347.28,1.03,1.01,2021-12-27,1800,A,93,6.1NRT,308.69,39.12,D
5.48227,-70.75014,316.74,1.51,1.21,2021-12-27,1800,A,55,6.1NRT,297.54,10.83,D
5.45997,-70.89972,316.43,1.55,1.23,2021-12-27,1800,A,55,6.1NRT,297.49,11.14,D
5.45792,-70.9135,326.87,1.55,1.23,2021-12-27,1800,A,77,6.1NRT,297.75,31.6,D
5.97699,-67.50494,334.94,1.02,1.01,2021-12-27,1800,A,55,6.1NRT,308.58,18.27,D
5.48518,-70.75744,321.69,1.51,1.21,2021-12-27,1800,A,69,6.1NRT,298.22,19.15,D
5.46183,-70.90688,319.85,1.55,1.23,2021-12-27,1800,A,66,6.1NRT,296.15,16.76,D
5.64087,-70.09276,323.33,1.35,1.15,2021-12-27,1800,A,53,6.1NRT,298.81,19.98,D
5.5659,-70.97044,321.98,1.56,1.23,2021-12-27,1800,A,70,6.1NRT,295.47,22.25,D
5.56375,-70.98432,352.27,1.56,1.23,2021-12-27,1800,A,96,6.1NRT,296.51,114.3,D
5.57687,-70.97214,321.63,1.56,1.23,2021-12-27,1800,A,70,6.1NRT,292.06,21.38,D
5.57474,-70.98602,336.91,1.56,1.23,2021-12-27,1800,A,87,6.1NRT,293.01,58.93,D
6.66464,-63.75955,317.14,1.26,1.11,2021-12-27,1800,A,34,6.1NRT,292.08,10.45,D
6.46772,-65.94579,316.42,1.02,1.01,2021-12-27,1800,A,62,6.1NRT,297.68,8.62,D
6.46642,-65.9549,343.31,1.02,1.01,2021-12-27,1800,A,92,6.1NRT,298.67,43.96,D
6.45238,-66.11574,322.12,1.01,1.01,2021-12-27,1800,A,60,6.1NRT,299.48,10.75,D
6.4511,-66.12479,319.99,1.01,1.01,2021-12-27,1800,A,51,6.1NRT,299.89,8.77,D
5.85071,-70.31705,321.6,1.39,1.17,2021-12-27,1800,A,69,6.1NRT,298.07,15.97,D
5.84881,-70.32942,325.51,1.39,1.17,2021-12-27,1800,A,75,6.1NRT,298.55,23.18,D
6.38807,-67.1403,326.75,1,1,2021-12-27,1800,A,53,6.1NRT,305.16,12.43,D
6.29111,-67.81277,322.22,1.03,1.02,2021-12-27,1800,A,68,6.1NRT,300.63,12.4,D
6.4384,-67.05347,323.65,1,1,2021-12-27,1800,A,57,6.1NRT,303.97,7.52,D
6.31201,-68.05046,333.37,1.05,1.02,2021-12-27,1800,A,82,6.1NRT,304.94,22.59,D
6.31064,-68.05984,335.78,1.05,1.02,2021-12-27,1800,A,85,6.1NRT,304.7,27.3,D
5.87668,-70.96658,316.46,1.54,1.22,2021-12-27,1800,A,59,6.1NRT,298.01,12.36,D
6.32115,-68.05182,342.47,1.05,1.02,2021-12-27,1800,A,90,6.1NRT,306.48,37.72,D
6.31978,-68.0612,325.78,1.05,1.02,2021-12-27,1800,A,68,6.1NRT,305.21,12.7,D
6.2541,-68.5102,322.75,1.09,1.04,2021-12-27,1800,A,59,6.1NRT,303.54,6.11,D
6.25267,-68.51995,331.75,1.09,1.04,2021-12-27,1800,A,80,6.1NRT,306.49,18.16,D
6.26055,-68.53114,326.5,1.09,1.04,2021-12-27,1800,A,68,6.1NRT,304.69,10.94,D
6.51394,-66.90915,324.73,1,1,2021-12-27,1800,A,74,6.1NRT,303.06,14.96,D
6.52359,-66.90717,326.7,1,1,2021-12-27,1800,A,77,6.1NRT,303.29,16.75,D
6.52231,-66.91611,338,1,1,2021-12-27,1800,A,87,6.1NRT,303.2,31.69,D
6.44129,-67.53848,322.88,1.02,1.01,2021-12-27,1800,A,65,6.1NRT,303.6,8.93,D
6.55047,-66.84718,322.19,1,1,2021-12-27,1800,A,59,6.1NRT,302.25,10.79,D
6.54389,-67.01981,329.52,1,1,2021-12-27,1800,A,74,6.1NRT,303.33,12.64,D
6.51072,-67.56732,359.85,1.02,1.01,2021-12-27,1800,A,99,6.1NRT,305.09,74.93,D
6.50941,-67.57642,349.71,1.02,1.01,2021-12-27,1800,A,94,6.1NRT,304.72,50.8,D
6.52209,-67.55682,348.93,1.02,1.01,2021-12-27,1800,A,94,6.1NRT,308.63,44.76,D
6.52076,-67.56592,330.85,1.02,1.01,2021-12-27,1800,A,49,6.1NRT,307.23,14.53,D
6.6647,-66.63303,314.5,1,1,2021-12-27,1800,A,40,6.1NRT,298.4,5.91,D
6.53243,-67.54906,327.34,1.02,1.01,2021-12-27,1800,A,44,6.1NRT,309.03,11.32,D
6.54276,-67.54131,331.3,1.02,1.01,2021-12-27,1800,A,72,6.1NRT,309.35,15.83,D
6.68633,-66.80054,321.69,1,1,2021-12-27,1800,A,70,6.1NRT,302.35,8.08,D
6.37028,-69.32328,321.17,1.19,1.08,2021-12-27,1800,A,62,6.1NRT,301.09,8.93,D
6.40878,-69.26424,328.61,1.18,1.08,2021-12-27,1800,A,68,6.1NRT,300.79,18.76,D
6.40721,-69.27478,359.33,1.18,1.08,2021-12-27,1800,A,99,6.1NRT,300.19,92.04,D
6.40564,-69.28532,331.7,1.18,1.08,2021-12-27,1800,A,78,6.1NRT,300.01,23.77,D
6.3656,-69.55376,322.92,1.22,1.1,2021-12-27,1800,A,67,6.1NRT,300.52,13.76,D
6.47472,-68.88499,327.96,1.13,1.06,2021-12-27,1800,A,41,6.1NRT,302.19,14.08,D
6.47323,-68.89509,326.22,1.13,1.06,2021-12-27,1800,A,43,6.1NRT,302.74,12.47,D
6.4153,-69.28679,321.74,1.18,1.08,2021-12-27,1800,A,26,6.1NRT,300.97,8.95,D
6.37704,-69.54432,320.99,1.22,1.1,2021-12-27,1800,A,53,6.1NRT,299.82,11.14,D
6.37542,-69.55525,326.03,1.22,1.1,2021-12-27,1800,A,74,6.1NRT,301.45,17.85,D
6.56886,-68.55189,332.33,1.09,1.04,2021-12-27,1800,A,80,6.1NRT,305.33,21.79,D
6.57672,-68.56299,327.67,1.09,1.04,2021-12-27,1800,A,74,6.1NRT,304.78,15.7,D
6.57527,-68.57272,324.13,1.09,1.04,2021-12-27,1800,A,54,6.1NRT,304.99,11.03,D
6.68691,-68.19794,328.52,1.05,1.03,2021-12-27,1800,A,75,6.1NRT,305.47,15.59,D
6.6676,-68.33066,324.76,1.07,1.03,2021-12-27,1800,A,62,6.1NRT,304.39,10.04,D
6.66621,-68.34019,325.27,1.07,1.03,2021-12-27,1800,A,61,6.1NRT,304.2,10.69,D
6.83753,-67.47326,323.8,1.01,1.01,2021-12-27,1800,A,68,6.1NRT,305.52,9.79,D
6.58841,-69.22859,318.18,1.17,1.08,2021-12-27,1800,A,44,6.1NRT,300.46,7.4,D
6.67878,-69.04849,321.21,1.14,1.06,2021-12-27,1800,A,58,6.1NRT,300.38,10.16,D
6.69286,-69.01939,322.8,1.14,1.06,2021-12-27,1800,A,68,6.1NRT,302.44,11.4,D
6.80006,-68.36269,324.21,1.07,1.03,2021-12-27,1800,A,51,6.1NRT,303.65,9.45,D
6.79866,-68.37222,327.51,1.07,1.03,2021-12-27,1800,A,53,6.1NRT,304.42,12.84,D
6.80365,-68.40224,326.14,1.07,1.03,2021-12-27,1800,A,34,6.1NRT,305.12,10,D
6.61687,-69.7917,340.1,1.25,1.11,2021-12-27,1800,A,89,6.1NRT,296.19,47.92,D
6.61519,-69.80292,365.64,1.26,1.11,2021-12-27,1800,A,100,6.1NRT,299.31,130.79,D
6.86586,-68.1696,328.71,1.05,1.02,2021-12-27,1800,A,73,6.1NRT,305.3,13.95,D
6.86449,-68.17899,332.42,1.05,1.02,2021-12-27,1800,A,80,6.1NRT,304.42,19.21,D
6.63675,-69.72631,319.3,1.24,1.11,2021-12-27,1800,A,50,6.1NRT,299,11.7,D
6.6268,-69.79323,324.69,1.25,1.11,2021-12-27,1800,A,74,6.1NRT,295.71,20.04,D
7.12688,-66.48683,325.08,1,1,2021-12-27,1800,A,70,6.1NRT,302.11,14.32,D
7.1256,-66.49582,319.6,1,1,2021-12-27,1800,A,47,6.1NRT,298.52,8.52,D
7.0189,-67.23953,319.44,1,1,2021-12-27,1800,A,58,6.1NRT,303.76,7.32,D
6.88822,-68.1442,325.66,1.05,1.02,2021-12-27,1800,A,48,6.1NRT,305.95,9.91,D
6.70289,-69.41415,334.71,1.19,1.09,2021-12-27,1800,A,84,6.1NRT,299.81,32.08,D
6.70133,-69.4248,331,1.19,1.09,2021-12-27,1800,A,81,6.1NRT,299.21,25.32,D
6.70598,-69.40932,321.71,1.19,1.09,2021-12-27,1800,A,48,6.1NRT,299.09,12.45,D
6.70436,-69.41995,334.53,1.19,1.09,2021-12-27,1800,A,84,6.1NRT,300.04,32.81,D
6.90674,-68.13351,328.27,1.05,1.02,2021-12-27,1800,A,67,6.1NRT,306.1,14.12,D
6.71728,-69.40018,318.9,1.19,1.08,2021-12-27,1800,A,49,6.1NRT,296.25,8.99,D
6.72856,-69.39104,327.83,1.19,1.08,2021-12-27,1800,A,77,6.1NRT,298.49,20.4,D
6.87756,-68.45811,338.13,1.07,1.03,2021-12-27,1800,A,86,6.1NRT,307.14,28.86,D
6.87614,-68.4677,332.66,1.07,1.03,2021-12-27,1800,A,81,6.1NRT,306.62,19.66,D
6.81961,-68.84873,319.93,1.11,1.05,2021-12-27,1800,A,42,6.1NRT,300.95,6.91,D
6.70749,-69.59654,331.55,1.22,1.1,2021-12-27,1800,A,82,6.1NRT,301.19,26.4,D
6.70585,-69.60743,353.48,1.22,1.1,2021-12-27,1800,A,96,6.1NRT,300.56,79.6,D
6.71729,-69.59805,319.41,1.22,1.1,2021-12-27,1800,A,51,6.1NRT,300.5,8.98,D
6.71565,-69.60893,323.12,1.22,1.1,2021-12-27,1800,A,71,6.1NRT,298.77,14.63,D
7.18627,-66.45528,316.78,1.01,1,2021-12-27,1800,A,38,6.1NRT,297.18,5.69,D
7.40131,-64.9971,327.58,1.11,1.05,2021-12-27,1800,A,80,6.1NRT,298.48,22.04,D
7.39992,-65.00703,334.62,1.1,1.05,2021-12-27,1800,A,86,6.1NRT,299.58,32.59,D
7.3883,-65.22519,315.82,1.08,1.04,2021-12-27,1800,A,55,6.1NRT,297.87,9.18,D
6.80215,-69.29453,345.05,1.17,1.08,2021-12-27,1800,A,92,6.1NRT,300.32,50.82,D
7.28419,-66.02529,332.28,1.02,1.01,2021-12-27,1800,A,84,6.1NRT,299.07,24.36,D
7.28288,-66.03447,317.94,1.02,1.01,2021-12-27,1800,A,41,6.1NRT,297.68,7.78,D
6.93435,-68.45683,323,1.07,1.03,2021-12-27,1800,A,45,6.1NRT,303.47,7.27,D
6.93295,-68.46642,328.32,1.07,1.03,2021-12-27,1800,A,75,6.1NRT,303.96,13.59,D
6.8133,-69.28554,333.79,1.17,1.08,2021-12-27,1800,A,83,6.1NRT,300.42,24.52,D
6.81176,-69.296,345.88,1.17,1.08,2021-12-27,1800,A,92,6.1NRT,300.55,51.44,D
6.94102,-68.46438,324.12,1.07,1.03,2021-12-27,1800,A,70,6.1NRT,304.19,9.94,D
6.81801,-69.28219,325.9,1.17,1.08,2021-12-27,1800,A,37,6.1NRT,300.94,12.85,D
6.81643,-69.29263,325.92,1.17,1.08,2021-12-27,1800,A,34,6.1NRT,300.75,13.05,D
7.3853,-65.43725,314.1,1.06,1.03,2021-12-27,1800,A,24,6.1NRT,298.87,6.34,D
6.8292,-69.27322,324.18,1.17,1.08,2021-12-27,1800,A,36,6.1NRT,302.59,10.74,D
7.64876,-63.7314,325.44,1.3,1.13,2021-12-27,1800,A,78,6.1NRT,297.6,25.19,D
7.47086,-65.09409,320.39,1.1,1.04,2021-12-27,1800,A,64,6.1NRT,297.2,11.09,D
7.08163,-67.82561,320.06,1.02,1.01,2021-12-27,1800,A,41,6.1NRT,302.72,5.61,D
7.0803,-67.83479,334.76,1.03,1.01,2021-12-27,1800,A,84,6.1NRT,302.94,24.18,D
6.85353,-69.37345,321.88,1.18,1.08,2021-12-27,1800,A,65,6.1NRT,302.31,10.72,D
6.89601,-69.21968,335.16,1.16,1.07,2021-12-27,1800,A,85,6.1NRT,301.22,31.56,D
6.89448,-69.23003,340.18,1.16,1.07,2021-12-27,1800,A,89,6.1NRT,300.4,41.56,D
7.17563,-67.36679,319.25,1.01,1,2021-12-27,1800,A,52,6.1NRT,302.47,6.54,D
6.72982,-70.40659,315.55,1.37,1.16,2021-12-27,1800,A,60,6.1NRT,294.43,11.44,D
7.57794,-64.60505,320.28,1.16,1.07,2021-12-27,1800,A,44,6.1NRT,300.77,10.95,D
7.58888,-64.54856,319.23,1.17,1.08,2021-12-27,1800,A,43,6.1NRT,298.4,10.68,D
7.47534,-65.51407,322,1.06,1.03,2021-12-27,1800,A,72,6.1NRT,301.08,12.81,D
6.96194,-69.1299,318.42,1.14,1.07,2021-12-27,1800,A,55,6.1NRT,300.39,6.66,D
6.91503,-69.44233,318.64,1.19,1.08,2021-12-27,1800,A,41,6.1NRT,299.71,8.1,D
6.86254,-69.78982,327.21,1.24,1.11,2021-12-27,1800,A,78,6.1NRT,297.4,22.58,D
6.86085,-69.80094,344.81,1.25,1.11,2021-12-27,1800,A,92,6.1NRT,297.89,59.54,D
6.87076,-69.80246,318.88,1.25,1.11,2021-12-27,1800,A,66,6.1NRT,297.27,12.08,D
7.42404,-66.33614,322.42,1.01,1,2021-12-27,1800,A,72,6.1NRT,299.26,10.59,D
7.73089,-64.18165,320.08,1.23,1.1,2021-12-27,1800,A,59,6.1NRT,299.39,11.86,D
7.52722,-65.67247,324.92,1.05,1.02,2021-12-27,1800,A,62,6.1NRT,302.05,14.99,D
7.58383,-65.39993,321.07,1.07,1.03,2021-12-27,1800,A,68,6.1NRT,298.7,11.9,D
7.12577,-68.65232,323.22,1.09,1.04,2021-12-27,1800,A,70,6.1NRT,299.36,12.14,D
7.12827,-68.89374,335.61,1.11,1.05,2021-12-27,1800,A,86,6.1NRT,301.15,31.13,D
7.62304,-65.52235,321.43,1.06,1.03,2021-12-27,1800,A,36,6.1NRT,301.02,9.75,D
7.6217,-65.53184,357.28,1.06,1.03,2021-12-27,1800,A,93,6.1NRT,302.97,75.95,D
7.63493,-65.50465,321.45,1.06,1.03,2021-12-27,1800,A,47,6.1NRT,299.97,9.93,D
7.19698,-68.55434,324.13,1.08,1.04,2021-12-27,1800,A,73,6.1NRT,298.41,13.69,D
7.19558,-68.56396,325.68,1.08,1.04,2021-12-27,1800,A,75,6.1NRT,296.97,15.87,D
7.59515,-65.84039,315.56,1.04,1.02,2021-12-27,1800,A,36,6.1NRT,299.59,5.7,D
7.20256,-68.56071,326.54,1.08,1.04,2021-12-27,1800,A,77,6.1NRT,302.59,15.07,D
7.19103,-68.63793,325.79,1.08,1.04,2021-12-27,1800,A,76,6.1NRT,300.19,15.57,D
7.18958,-68.64762,318.51,1.08,1.04,2021-12-27,1800,A,59,6.1NRT,299.72,6.85,D
7.28154,-68.28103,314.78,1.05,1.02,2021-12-27,1800,A,23,6.1NRT,298.55,5.86,D
7.27289,-68.53201,327.97,1.07,1.03,2021-12-27,1800,A,79,6.1NRT,303.32,17.94,D
7.27148,-68.54161,324.02,1.07,1.03,2021-12-27,1800,A,74,6.1NRT,302.64,12.86,D
7.84088,-64.69183,325.48,1.15,1.07,2021-12-27,1800,A,62,6.1NRT,304.92,11.48,D
8.10762,-63.05031,315.27,1.46,1.2,2021-12-27,1800,A,43,6.1NRT,293.68,10.75,D
7.9452,-64.84468,326.36,1.14,1.06,2021-12-27,1800,A,69,6.1NRT,308.29,10.57,D
7.84178,-66.12099,320.53,1.02,1.01,2021-12-27,1800,A,43,6.1NRT,300.1,8.85,D
8.05816,-64.62458,323.29,1.17,1.08,2021-12-27,1800,A,51,6.1NRT,303.77,12.08,D
8.1418,-64.08214,321.3,1.26,1.11,2021-12-27,1800,A,47,6.1NRT,302.24,8.68,D
8.04182,-64.88581,339.19,1.13,1.06,2021-12-27,1800,A,88,6.1NRT,304.55,36.36,D
7.7902,-66.93511,320.4,1,1,2021-12-27,1800,A,70,6.1NRT,295.49,11.57,D
8.13186,-64.60844,317.27,1.17,1.08,2021-12-27,1800,A,26,6.1NRT,300.33,7.66,D
8.14972,-64.62169,327.71,1.17,1.08,2021-12-27,1800,A,77,6.1NRT,301.55,21.53,D
8.1608,-64.61244,326.16,1.17,1.08,2021-12-27,1800,A,75,6.1NRT,301.98,19.15,D
8.15936,-64.62299,329.73,1.17,1.08,2021-12-27,1800,A,79,6.1NRT,300.76,23.72,D
8.14219,-64.74856,331.7,1.16,1.07,2021-12-27,1800,A,58,6.1NRT,301.61,25.36,D
7.48476,-69.32986,327.08,1.16,1.07,2021-12-27,1800,A,79,6.1NRT,298.24,18.09,D
7.48321,-69.3402,376.66,1.16,1.07,2021-12-27,1800,A,100,6.1NRT,301.71,161.64,D
7.48165,-69.35056,323.67,1.16,1.07,2021-12-27,1800,A,75,6.1NRT,298.75,14.88,D
8.28907,-63.7421,335.96,1.32,1.14,2021-12-27,1800,A,86,6.1NRT,305.19,38.02,D
8.28746,-63.75403,328.25,1.32,1.14,2021-12-27,1800,A,79,6.1NRT,304.49,23.97,D
8.07398,-65.31265,328.09,1.09,1.04,2021-12-27,1800,A,72,6.1NRT,302.64,16.75,D
7.49277,-69.34168,333.23,1.16,1.07,2021-12-27,1800,A,85,6.1NRT,300.23,28.01,D
8.08329,-65.31398,330.9,1.09,1.04,2021-12-27,1800,A,81,6.1NRT,304.35,21.39,D
8.08193,-65.32372,327.47,1.09,1.04,2021-12-27,1800,A,71,6.1NRT,299.88,16.81,D
8.00447,-65.94286,328.4,1.04,1.02,2021-12-27,1800,A,78,6.1NRT,304.79,16.04,D
7.93564,-66.49348,343.39,1.01,1,2021-12-27,1800,A,91,6.1NRT,304.22,40.67,D
8.0985,-65.80097,325.93,1.05,1.02,2021-12-27,1800,A,44,6.1NRT,302.68,13.81,D
7.98956,-66.63707,321.4,1.01,1,2021-12-27,1800,A,70,6.1NRT,303.89,9.24,D
7.68962,-68.96451,322,1.11,1.05,2021-12-27,1800,A,73,6.1NRT,302.11,12.34,D
7.68816,-68.97442,322.25,1.11,1.05,2021-12-27,1800,A,72,6.1NRT,301.39,12.23,D
7.69411,-68.97067,327.25,1.11,1.05,2021-12-27,1800,A,79,6.1NRT,301.33,19.13,D
8.27652,-64.96834,327.32,1.13,1.06,2021-12-27,1800,A,75,6.1NRT,302.75,18.24,D
8.02588,-66.76747,319.34,1,1,2021-12-27,1800,A,46,6.1NRT,302.71,8.88,D
8.35729,-64.44571,320.97,1.21,1.09,2021-12-27,1800,A,48,6.1NRT,299.37,12.93,D
7.66905,-69.26507,319.6,1.14,1.06,2021-12-27,1800,A,66,6.1NRT,299.54,9.49,D
7.6235,-69.63184,312.27,1.19,1.09,2021-12-27,1800,A,36,6.1NRT,290.34,5.01,D
8.65883,-62.4292,318.03,1.65,1.26,2021-12-27,1800,A,67,6.1NRT,298.18,15.71,D
8.07828,-66.78431,325.51,1,1,2021-12-27,1800,A,76,6.1NRT,301.89,13.4,D
8.077,-66.7933,321.36,1,1,2021-12-27,1800,A,60,6.1NRT,302.69,9.33,D
8.61404,-63.01406,320.36,1.5,1.21,2021-12-27,1800,A,43,6.1NRT,297.84,18.5,D
8.23176,-65.7682,343.53,1.05,1.02,2021-12-27,1800,A,91,6.1NRT,301.55,42.31,D
8.49576,-63.95129,325.88,1.29,1.13,2021-12-27,1800,A,50,6.1NRT,303.98,20.29,D
8.09617,-66.78693,336.22,1,1,2021-12-27,1800,A,86,6.1NRT,303.37,27.17,D
8.09489,-66.79591,371.64,1,1,2021-12-27,1800,A,100,6.1NRT,306.63,112.09,D
8.0936,-66.80491,332.66,1,1,2021-12-27,1800,A,83,6.1NRT,300.06,21.68,D
8.61924,-63.00789,326.56,1.5,1.21,2021-12-27,1800,A,75,6.1NRT,298.69,30.43,D
8.49641,-63.94642,325.05,1.29,1.13,2021-12-27,1800,A,45,6.1NRT,299.83,19.21,D
